mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
399.14461536251_0.6477556,399.14461536251,0.6477556,101778.235,Cluster_399.14461536251_0.6477556,399.14461536251_0.6477556;400.147528905937_0.6463639,2
399.162493170299_4.227926,399.162493170299,4.227926,13470.384,399.162493170299_4.227926,399.162493170299_4.227926,1
399.246808492192_4.5366135,399.246808492192,4.5366135,504.85505,399.246808492192_4.5366135,399.246808492192_4.5366135,1
400.147528905937_0.6463639,400.147528905937,0.6463639,20184.8655,Cluster_399.14461536251_0.6477556,399.14461536251_0.6477556;400.147528905937_0.6463639,2
400.217595360782_3.723768,400.217595360782,3.723768,50017.888999999996,400.217595360782_3.723768,400.217595360782_3.723768,1
400.244570698216_4.651237,400.244570698216,4.651237,382830.285,Cluster_400.244570698216_4.651237,238.191377995205_4.651634;400.244570698216_4.651237;400.285996004002_4.651634;422.225944676705_4.6520324,4
400.256504945391_4.6511226,400.256504945391,4.6511226,27675.3425,400.256504945391_4.6511226,400.256504945391_4.6511226,1
400.285996004002_4.651634,400.285996004002,4.651634,18340.781000000003,Cluster_400.244570698216_4.651237,238.191377995205_4.651634;400.244570698216_4.651237;400.285996004002_4.651634;422.225944676705_4.6520324,4
400.90344886207_0.52419996,400.90344886207,0.52419996,7311.906849999999,Cluster_198.940035782227_0.52541333,198.940035782227_0.52541333;239.966652379779_0.52380234;284.925532439621_0.52261037;312.920456622019_0.52320594;400.90344886207_0.52419996,5
401.116154474661_3.1053023,401.116154474661,3.1053023,2361.1279999999997,Cluster_329.327450101498_3.1055858,329.327450101498_3.1055858;401.116154474661_3.1053023,2
401.141648580335_2.4049695,401.141648580335,2.4049695,4361.45935,Cluster_401.141648580335_2.4049695,401.141648580335_2.4049695;422.165683162675_2.3977091,2
401.157173789763_4.3886285,401.157173789763,4.3886285,8082.582,Cluster_385.183313255763_4.389623,201.148554034779_4.391212;371.167653570471_4.3749213;385.183313255763_4.389623;401.157173789763_4.3886285,4
403.218553389264_3.1725283,403.218553389264,3.1725283,13779.033500000001,403.218553389264_3.1725283,403.218553389264_3.1725283,1
404.15274625999_2.7100863,404.15274625999,2.7100863,110693.78,404.15274625999_2.7100863,404.15274625999_2.7100863,1
405.12208084105_0.5409808,405.12208084105,0.5409808,509.3886,Cluster_112.086888085517_0.5327405,112.086888085517_0.5327405;112.109950875225_0.5340893;180.061760018057_0.53455085;405.12208084105_0.5409808,4
405.172992523945_3.7225764,405.172992523945,3.7225764,33251.7755,405.172992523945_3.7225764,405.172992523945_3.7225764,1
407.030669186116_1.122121,407.030669186116,1.122121,62602.691000000006,407.030669186116_1.122121,407.030669186116_1.122121,1
408.032827440097_1.1181456,408.032827440097,1.1181456,18763.252,408.032827440097_1.1181456,408.032827440097_1.1181456,1
408.222392213882_3.7037034,408.222392213882,3.7037034,8793.4485,Cluster_413.178097621389_3.7126453,211.132853591125_3.7119124;408.222392213882_3.7037034;413.178097621389_3.7126453;429.15211746419_3.7100601,4
409.02012693542_1.1489394,409.02012693542,1.1489394,37825.415,409.02012693542_1.1489394,409.02012693542_1.1489394,1
409.038002186071_0.6114034,409.038002186071,0.6114034,42448.253,409.038002186071_0.6114034,409.038002186071_0.6114034,1
409.110474909877_3.2204,409.110474909877,3.2204,44499.447499999995,Cluster_409.110474909877_3.2204,225.075912603484_3.2220805;409.110474909877_3.2204,2
409.183182104617_4.050338,409.183182104617,4.050338,9512.919,409.183182104617_4.050338,409.183182104617_4.050338,1
409.183262899896_3.7092674,409.183262899896,3.7092674,108210.125,409.183262899896_3.7092674,409.183262899896_3.7092674,1
410.159228969411_2.2967103,410.159228969411,2.2967103,13296.768,410.159228969411_2.2967103,410.159228969411_2.2967103,1
410.201675325733_2.6485076,410.201675325733,2.6485076,3644.52865,Cluster_432.183967345542_2.6496983,410.201675325733_2.6485076;432.183967345542_2.6496983;448.157595874201_2.6479957,3
411.289234700165_4.9643016,411.289234700165,4.9643016,3171.20125,Cluster_542.768576895364_4.955959,411.289234700165_4.9643016;429.299970388478_4.965691;483.128094320415_4.971507;540.289910635815_4.9564705;542.768576895364_4.955959;973.460491381336_4.965493,6
412.165932966108_3.5964348,412.165932966108,3.5964348,54418.073000000004,Cluster_227.127719241312_3.5936232,227.127719241312_3.5936232;227.137991380224_3.5966313;412.165932966108_3.5964348,3
412.214879276515_5.1825194,412.214879276515,5.1825194,1426.9212,412.214879276515_5.1825194,412.214879276515_5.1825194,1
412.216648344728_4.8896117,412.216648344728,4.8896117,2751.79565,Cluster_412.216648344728_4.8896117,412.216648344728_4.8896117;434.198329315971_4.8974466,2
412.217497841304_4.003658,412.217497841304,4.003658,8788.656500000001,Cluster_412.217497841304_4.003658,412.217497841304_4.003658;589.188521832884_3.9957094,2
412.320843932061_6.4825077,412.320843932061,6.4825077,1038.13045,412.320843932061_6.4825077,412.320843932061_6.4825077,1
412.320879279616_4.1290016,412.320879279616,4.1290016,6180.29425,Cluster_574.373443430132_4.1290026,1030.52098639336_4.1286054;412.320879279616_4.1290016;526.755305822731_4.1303935;574.373443430132_4.1290026,4
413.141400718824_3.047781,413.141400718824,3.047781,18386.8995,413.141400718824_3.047781,413.141400718824_3.047781,1
413.178097621389_3.7126453,413.178097621389,3.7126453,30350.396500000003,Cluster_413.178097621389_3.7126453,211.132853591125_3.7119124;408.222392213882_3.7037034;413.178097621389_3.7126453;429.15211746419_3.7100601,4
413.178149807219_3.7923002,413.178149807219,3.7923002,15549.6505,413.178149807219_3.7923002,413.178149807219_3.7923002,1
413.304818719377_6.286017,413.304818719377,6.286017,505.5143,Cluster_413.304818719377_6.286017,1131.51855591199_6.286372;413.304818719377_6.286017;473.325846231363_6.2869225;635.378539435342_6.2868366,4
414.173334606685_3.3387916,414.173334606685,3.3387916,6334.7725,414.173334606685_3.3387916,414.173334606685_3.3387916,1
414.233162666759_4.280765,414.233162666759,4.280765,16246.405,414.233162666759_4.280765,414.233162666759_4.280765,1
414.233181228232_4.435509,414.233181228232,4.435509,7057.840749999999,Cluster_456.220426437591_4.4551754,272.185687723656_4.44882;414.233181228232_4.435509;456.220426437591_4.4551754;522.230794035928_4.4400783,4
414.336469174079_5.704641,414.336469174079,5.704641,3467.1405,414.336469174079_5.704641,414.336469174079_5.704641,1
414.336477130827_7.010889,414.336477130827,7.010889,12407.82575,414.336477130827_7.010889,414.336477130827_7.010889,1
414.336477817697_6.420249,414.336477817697,6.420249,1564.2225,414.336477817697_6.420249,414.336477817697_6.420249,1
414.33657703521_4.6605725,414.33657703521,4.6605725,7215.9259999999995,Cluster_900.494309040442_4.676282,414.33657703521_4.6605725;900.494309040442_4.676282,2
414.336593549147_4.2291174,414.336593549147,4.2291174,66118.735,Cluster_576.389459071182_4.229317,1032.53729018705_4.2287207;1032.60186245753_4.229316;414.336593549147_4.2291174;414.35007376512_4.229714;525.285303565769_4.229315;527.763405608569_4.229714;527.810016596678_4.2299123;535.750695697621_4.2301126;543.731573917318_4.2275157;576.389459071182_4.229317;576.437269188524_4.2291183,11
414.336783588584_5.010589,414.336783588584,5.010589,352110.17000000004,Cluster_576.390145899106_5.0115824,1032.53841393036_5.0111856;1032.60140766891_5.0127735;1033.03736525265_5.012598;1054.51876088695_5.0107;1090.54249790318_5.0002584;1090.61120588153_4.997388;1112.52364973185_5.0011845;414.336783588584_5.010589;414.378548410234_5.0106235;472.341943469992_4.999663;525.285658442757_5.0109863;525.332251733371_5.010306;543.731627924077_5.010588;554.288403200366_4.9995303;576.390145899106_5.0115824;576.439297522648_5.011382;576.731260580789_5.0099216;579.392052484792_4.9990683;634.394682060316_5.001251;634.444758394272_4.9990673;708.431075275659_5.0104923;738.441842622536_5.0107894,22
414.349878147519_5.0137672,414.349878147519,5.0137672,24644.0635,414.349878147519_5.0137672,414.349878147519_5.0137672,1
414.35007376512_4.229714,414.35007376512,4.229714,8524.2155,Cluster_576.389459071182_4.229317,1032.53729018705_4.2287207;1032.60186245753_4.229316;414.336593549147_4.2291174;414.35007376512_4.229714;525.285303565769_4.229315;527.763405608569_4.229714;527.810016596678_4.2299123;535.750695697621_4.2301126;543.731573917318_4.2275157;576.389459071182_4.229317;576.437269188524_4.2291183,11
414.378548410234_5.0106235,414.378548410234,5.0106235,16611.676,Cluster_576.390145899106_5.0115824,1032.53841393036_5.0111856;1032.60140766891_5.0127735;1033.03736525265_5.012598;1054.51876088695_5.0107;1090.54249790318_5.0002584;1090.61120588153_4.997388;1112.52364973185_5.0011845;414.336783588584_5.010589;414.378548410234_5.0106235;472.341943469992_4.999663;525.285658442757_5.0109863;525.332251733371_5.010306;543.731627924077_5.010588;554.288403200366_4.9995303;576.390145899106_5.0115824;576.439297522648_5.011382;576.731260580789_5.0099216;579.392052484792_4.9990683;634.394682060316_5.001251;634.444758394272_4.9990673;708.431075275659_5.0104923;738.441842622536_5.0107894,22
415.193672749791_4.2531543,415.193672749791,4.2531543,21002.239,415.193672749791_4.2531543,415.193672749791_4.2531543,1
415.23007497056_4.9744315,415.23007497056,4.9744315,11127.697,415.23007497056_4.9744315,415.23007497056_4.9744315,1
415.320453183029_4.9247713,415.320453183029,4.9247713,8068.18525,Cluster_906.504863170248_4.925169,1235.56536719325_4.9219894;1362.65231352762_4.9263606;1367.60797440269_4.9255667;1370.62536483914_4.9410596;1383.58204215081_4.9310246;415.320453183029_4.9247713;577.373094715937_4.925367;613.301303807658_4.937423;692.820619705149_4.9265585;695.800296777988_4.9265594;711.430448878064_4.9152365;744.452260955918_4.9251685;752.421077473611_4.9329796;873.482757941611_4.93093;906.504863170248_4.925169,15
415.320457920738_5.140702,415.320457920738,5.140702,17283.8405,415.320457920738_5.140702,415.320457920738_5.140702,1
416.225353097725_3.479633,416.225353097725,3.479633,26611.6135,Cluster_416.225353097725_3.479633,276.216970419711_3.487975;394.243007529495_3.4814203;416.225353097725_3.479633,3
416.2393891293_2.8896604,416.2393891293,2.8896604,372289.825,Cluster_416.2393891293_2.8896604,416.2393891293_2.8896604;416.281388800618_2.8888671;417.255918940153_2.8926392,3
416.281388800618_2.8888671,416.281388800618,2.8888671,18367.1395,Cluster_416.2393891293_2.8896604,416.2393891293_2.8896604;416.281388800618_2.8888671;417.255918940153_2.8926392,3
416.352127978318_5.934502,416.352127978318,5.934502,12043.265,416.352127978318_5.934502,416.352127978318_5.934502,1
416.352176446561_4.617665,416.352176446561,4.617665,33359.243,Cluster_578.404889330714_4.619849,1034.55265376391_4.6212397;1034.61776655399_4.622393;1053.06413461367_4.6232886;1074.54477149793_4.6197867;416.352176446561_4.617665;416.365727723454_4.6190457;526.293785244288_4.6194153;544.739727731698_4.617368;559.756285127232_4.6197305;578.404889330714_4.619849;578.452981504492_4.6199017,11
416.352288873152_6.600741,416.352288873152,6.600741,10231.556499999999,Cluster_416.352288873152_6.600741,416.352288873152_6.600741;416.364784873136_6.600992;416.393942519611_6.6041627;474.357793303209_6.587835;474.401420909712_6.595648,5
416.352933010737_5.1137357,416.352933010737,5.1137357,1323683.75,Cluster_1034.55552730134_5.1120253,1034.50285828745_5.111511;1034.55552730134_5.1120253;1034.98126975461_5.114078;1035.0087406593_5.112677;1035.05348381711_5.114728;1035.12333669086_5.1120167;1035.26025592472_5.111803;1035.29428975315_5.111745;1035.33845382808_5.1110225;1035.38556691947_5.1115603;1035.41278558751_5.1114106;1035.4723933529_5.1126614;1035.55853040402_5.112493;1036.05616846634_5.1156344;1036.10043144242_5.1120634;1036.12978125366_5.113592;1036.19255970324_5.114104;1036.22481425139_5.1112814;1036.25719672684_5.112066;1036.26779891624_5.111813;1036.2978827293_5.1106644;1036.30861060657_5.1117005;1036.3299537273_5.1102743;1036.34646304899_5.1125727;1036.3939936471_5.1107607;1036.42040082184_5.1099696;1036.50690173141_5.1098166;1036.56029082299_5.112493;1036.62095310807_5.1132865;1037.39825208002_5.1128435;1037.47626803765_5.1103063;1037.49315514872_5.111497;1037.51317007066_5.111013;1037.56218612769_5.112692;1038.56445495398_5.1130896;1059.0636983942_5.104806;1068.06979881024_5.103232;1358.65790843123_5.104076;1359.65743961277_5.10424;1520.71119311923_5.1050687;255.210681625582_5.108193;416.352933010737_5.1137357;416.395707791128_5.115472;417.355624289399_5.1138816;435.273954035233_5.107582;527.518623053648_5.1161475;578.802527723239_5.11627;578.964501287449_5.1135793;579.029344486802_5.1158495;579.096583279706_5.1148763;579.153183086993_5.1146474;579.234482367504_5.111895;579.255924193162_5.1130586;579.267107436701_5.115552;579.273693861224_5.1148767;579.280496226267_5.113089;579.292430380418_5.112187;579.307311743969_5.1139355;579.344815350159_5.1099887;579.408757974908_5.1142545;579.460090896083_5.1176567;579.75239039897_5.1104145;580.271252626614_5.110929;580.410620399347_5.1138825;710.446971430368_5.114479;740.45731967974_5.114082;872.499314281661_5.1121593;873.502194604647_5.106934,68
416.364784873136_6.600992,416.364784873136,6.600992,1493.2788,Cluster_416.352288873152_6.600741,416.352288873152_6.600741;416.364784873136_6.600992;416.393942519611_6.6041627;474.357793303209_6.587835;474.401420909712_6.595648,5
416.365727723454_4.6190457,416.365727723454,4.6190457,4581.2318,Cluster_578.404889330714_4.619849,1034.55265376391_4.6212397;1034.61776655399_4.622393;1053.06413461367_4.6232886;1074.54477149793_4.6197867;416.352176446561_4.617665;416.365727723454_4.6190457;526.293785244288_4.6194153;544.739727731698_4.617368;559.756285127232_4.6197305;578.404889330714_4.619849;578.452981504492_4.6199017,11
416.393942519611_6.6041627,416.393942519611,6.6041627,509.16044999999997,Cluster_416.352288873152_6.600741,416.352288873152_6.600741;416.364784873136_6.600992;416.393942519611_6.6041627;474.357793303209_6.587835;474.401420909712_6.595648,5
416.395707791128_5.115472,416.395707791128,5.115472,69056.67199999999,Cluster_1034.55552730134_5.1120253,1034.50285828745_5.111511;1034.55552730134_5.1120253;1034.98126975461_5.114078;1035.0087406593_5.112677;1035.05348381711_5.114728;1035.12333669086_5.1120167;1035.26025592472_5.111803;1035.29428975315_5.111745;1035.33845382808_5.1110225;1035.38556691947_5.1115603;1035.41278558751_5.1114106;1035.4723933529_5.1126614;1035.55853040402_5.112493;1036.05616846634_5.1156344;1036.10043144242_5.1120634;1036.12978125366_5.113592;1036.19255970324_5.114104;1036.22481425139_5.1112814;1036.25719672684_5.112066;1036.26779891624_5.111813;1036.2978827293_5.1106644;1036.30861060657_5.1117005;1036.3299537273_5.1102743;1036.34646304899_5.1125727;1036.3939936471_5.1107607;1036.42040082184_5.1099696;1036.50690173141_5.1098166;1036.56029082299_5.112493;1036.62095310807_5.1132865;1037.39825208002_5.1128435;1037.47626803765_5.1103063;1037.49315514872_5.111497;1037.51317007066_5.111013;1037.56218612769_5.112692;1038.56445495398_5.1130896;1059.0636983942_5.104806;1068.06979881024_5.103232;1358.65790843123_5.104076;1359.65743961277_5.10424;1520.71119311923_5.1050687;255.210681625582_5.108193;416.352933010737_5.1137357;416.395707791128_5.115472;417.355624289399_5.1138816;435.273954035233_5.107582;527.518623053648_5.1161475;578.802527723239_5.11627;578.964501287449_5.1135793;579.029344486802_5.1158495;579.096583279706_5.1148763;579.153183086993_5.1146474;579.234482367504_5.111895;579.255924193162_5.1130586;579.267107436701_5.115552;579.273693861224_5.1148767;579.280496226267_5.113089;579.292430380418_5.112187;579.307311743969_5.1139355;579.344815350159_5.1099887;579.408757974908_5.1142545;579.460090896083_5.1176567;579.75239039897_5.1104145;580.271252626614_5.110929;580.410620399347_5.1138825;710.446971430368_5.114479;740.45731967974_5.114082;872.499314281661_5.1121593;873.502194604647_5.106934,68
417.255918940153_2.8926392,417.255918940153,2.8926392,10733.913499999999,Cluster_416.2393891293_2.8896604,416.2393891293_2.8896604;416.281388800618_2.8888671;417.255918940153_2.8926392,3
417.335829672764_5.0886545,417.335829672764,5.0886545,65504.583,Cluster_1065.54914243348_5.0918326,1065.54914243348_5.0918326;1065.61101705357_5.0907755;417.335829672764_5.0886545;579.387426806077_5.087858;580.392245588761_5.088655;741.442353453956_5.0896463;741.496776028621_5.0917273,7
417.355624289399_5.1138816,417.355624289399,5.1138816,413526.435,Cluster_1034.55552730134_5.1120253,1034.50285828745_5.111511;1034.55552730134_5.1120253;1034.98126975461_5.114078;1035.0087406593_5.112677;1035.05348381711_5.114728;1035.12333669086_5.1120167;1035.26025592472_5.111803;1035.29428975315_5.111745;1035.33845382808_5.1110225;1035.38556691947_5.1115603;1035.41278558751_5.1114106;1035.4723933529_5.1126614;1035.55853040402_5.112493;1036.05616846634_5.1156344;1036.10043144242_5.1120634;1036.12978125366_5.113592;1036.19255970324_5.114104;1036.22481425139_5.1112814;1036.25719672684_5.112066;1036.26779891624_5.111813;1036.2978827293_5.1106644;1036.30861060657_5.1117005;1036.3299537273_5.1102743;1036.34646304899_5.1125727;1036.3939936471_5.1107607;1036.42040082184_5.1099696;1036.50690173141_5.1098166;1036.56029082299_5.112493;1036.62095310807_5.1132865;1037.39825208002_5.1128435;1037.47626803765_5.1103063;1037.49315514872_5.111497;1037.51317007066_5.111013;1037.56218612769_5.112692;1038.56445495398_5.1130896;1059.0636983942_5.104806;1068.06979881024_5.103232;1358.65790843123_5.104076;1359.65743961277_5.10424;1520.71119311923_5.1050687;255.210681625582_5.108193;416.352933010737_5.1137357;416.395707791128_5.115472;417.355624289399_5.1138816;435.273954035233_5.107582;527.518623053648_5.1161475;578.802527723239_5.11627;578.964501287449_5.1135793;579.029344486802_5.1158495;579.096583279706_5.1148763;579.153183086993_5.1146474;579.234482367504_5.111895;579.255924193162_5.1130586;579.267107436701_5.115552;579.273693861224_5.1148767;579.280496226267_5.113089;579.292430380418_5.112187;579.307311743969_5.1139355;579.344815350159_5.1099887;579.408757974908_5.1142545;579.460090896083_5.1176567;579.75239039897_5.1104145;580.271252626614_5.110929;580.410620399347_5.1138825;710.446971430368_5.114479;740.45731967974_5.114082;872.499314281661_5.1121593;873.502194604647_5.106934,68
418.168423474249_3.0785682,418.168423474249,3.0785682,20335.2935,418.168423474249_3.0785682,418.168423474249_3.0785682,1
418.262242051523_6.332178,418.262242051523,6.332178,3978.0185,418.262242051523_6.332178,418.262242051523_6.332178,1
419.188489887331_4.2744083,419.188489887331,4.2744083,20786.904000000002,419.188489887331_4.2744083,419.188489887331_4.2744083,1
420.186442469597_3.5084367,420.186442469597,3.5084367,74902.4325,Cluster_420.186442469597_3.5084367,244.118052946137_3.517375;274.201357462982_3.503868;420.186442469597_3.5084367;420.226058988347_3.5096288;425.14179173642_3.5078409;425.155525696958_3.5070467;441.115619723929_3.5070467,7
420.199977334525_3.509627,420.199977334525,3.509627,9574.877499999999,420.199977334525_3.509627,420.199977334525_3.509627,1
420.222700587383_4.0707984,420.222700587383,4.0707984,15731.189,Cluster_442.204799959775_4.0557027,258.170078179496_4.0666275;258.180789289005_4.067023;259.173358426826_4.0666275;348.27436106101_4.0696077;420.222700587383_4.0707984;442.204799959775_4.0557027;442.247128094892_4.0557013,7
420.226058988347_3.5096288,420.226058988347,3.5096288,3994.8102500000005,Cluster_420.186442469597_3.5084367,244.118052946137_3.517375;274.201357462982_3.503868;420.186442469597_3.5084367;420.226058988347_3.5096288;425.14179173642_3.5078409;425.155525696958_3.5070467;441.115619723929_3.5070467,7
421.182362118897_4.4283586,421.182362118897,4.4283586,5685.8755,421.182362118897_4.4283586,421.182362118897_4.4283586,1
421.185033854835_5.111299,421.185033854835,5.111299,6496.5432,421.185033854835_5.111299,421.185033854835_5.111299,1
422.165683162675_2.3977091,422.165683162675,2.3977091,3879.85875,Cluster_401.141648580335_2.4049695,401.141648580335_2.4049695;422.165683162675_2.3977091,2
422.202018278442_2.9579923,422.202018278442,2.9579923,25562.0215,Cluster_427.157467019231_2.9577947,422.202018278442_2.9579923;427.157467019231_2.9577947;428.160837538122_2.9585896,3
422.225944676705_4.6520324,422.225944676705,4.6520324,6431.4175,Cluster_400.244570698216_4.651237,238.191377995205_4.651634;400.244570698216_4.651237;400.285996004002_4.651634;422.225944676705_4.6520324,4
422.908150737198_0.5198278,422.908150737198,0.5198278,5485.491,422.908150737198_0.5198278,422.908150737198_0.5198278,1
423.20047041049_3.8909388,423.20047041049,3.8909388,11613.676,423.20047041049_3.8909388,423.20047041049_3.8909388,1
423.212089982434_4.144693,423.212089982434,4.144693,7747.340200000001,423.212089982434_4.144693,423.212089982434_4.144693,1
423.285185114523_3.2875428,423.285185114523,3.2875428,15615.932499999999,423.285185114523_3.2875428,423.285185114523_3.2875428,1
425.14179173642_3.5078409,425.14179173642,3.5078409,68676.6075,Cluster_420.186442469597_3.5084367,244.118052946137_3.517375;274.201357462982_3.503868;420.186442469597_3.5084367;420.226058988347_3.5096288;425.14179173642_3.5078409;425.155525696958_3.5070467;441.115619723929_3.5070467,7
425.155525696958_3.5070467,425.155525696958,3.5070467,9373.0615,Cluster_420.186442469597_3.5084367,244.118052946137_3.517375;274.201357462982_3.503868;420.186442469597_3.5084367;420.226058988347_3.5096288;425.14179173642_3.5078409;425.155525696958_3.5070467;441.115619723929_3.5070467,7
425.157104598248_3.7096648,425.157104598248,3.7096648,26095.339,425.157104598248_3.7096648,425.157104598248_3.7096648,1
425.178092513043_4.7920785,425.178092513043,4.7920785,16362.038499999999,425.178092513043_4.7920785,425.178092513043_4.7920785,1
425.251069926788_6.46424,425.251069926788,6.46424,20688.4325,425.251069926788_6.46424,425.251069926788_6.46424,1
426.336410262841_4.7088437,426.336410262841,4.7088437,3982.1130000000003,Cluster_533.763056762346_4.7070556,426.336410262841_4.7088437;533.763056762346_4.7070556,2
427.016960872658_0.8187885,427.016960872658,0.8187885,22239.046000000002,427.016960872658_0.8187885,427.016960872658_0.8187885,1
427.054762318209_2.8260944,427.054762318209,2.8260944,5328.4042,Cluster_181.049834750529_2.826691,163.039052442571_2.831655;181.049834750529_2.826691;395.005956396965_2.8266683;397.021748776779_2.8286777;427.054762318209_2.8260944;723.144336180766_2.8257308,6
427.095080247212_0.69999886,427.095080247212,0.69999886,64927.1035,427.095080247212_0.69999886,427.095080247212_0.69999886,1
427.154754694626_3.598619,427.154754694626,3.598619,11351.164,427.154754694626_3.598619,427.154754694626_3.598619,1
427.157271951894_3.921616,427.157271951894,3.921616,12306.7955,427.157271951894_3.921616,427.157271951894_3.921616,1
427.157428314601_3.1365733,427.157428314601,3.1365733,52421.221999999994,Cluster_427.157428314601_3.1365733,427.157428314601_3.1365733;427.171191056651_3.1365757,2
427.157467019231_2.9577947,427.157467019231,2.9577947,65770.975,Cluster_427.157467019231_2.9577947,422.202018278442_2.9579923;427.157467019231_2.9577947;428.160837538122_2.9585896,3
427.171191056651_3.1365757,427.171191056651,3.1365757,7539.226049999999,Cluster_427.157428314601_3.1365733,427.157428314601_3.1365733;427.171191056651_3.1365757,2
427.20731131499_2.6006331,427.20731131499,2.6006331,13599.2045,427.20731131499_2.6006331,427.20731131499_2.6006331,1
428.153607185939_3.2285461,428.153607185939,3.2285461,15374.461500000001,Cluster_428.153607185939_3.2285461,428.153607185939_3.2285461;444.127941398646_3.225963,2
428.160837538122_2.9585896,428.160837538122,2.9585896,14665.91725,Cluster_427.157467019231_2.9577947,422.202018278442_2.9579923;427.157467019231_2.9577947;428.160837538122_2.9585896,3
428.352075866958_4.7626777,428.352075866958,4.7626777,9999.445,Cluster_590.404702674631_4.761286,1046.55212926705_4.763869;428.352075866958_4.7626777;532.293316307502_4.76228;534.770857535172_4.7612863;590.404702674631_4.761286,5
428.977886297432_1.138609,428.977886297432,1.138609,16660.0205,428.977886297432_1.138609,428.977886297432_1.138609,1
429.15211746419_3.7100601,429.15211746419,3.7100601,6370.1528,Cluster_413.178097621389_3.7126453,211.132853591125_3.7119124;408.222392213882_3.7037034;413.178097621389_3.7126453;429.15211746419_3.7100601,4
429.172591667555_3.1262448,429.172591667555,3.1262448,24216.112500000003,429.172591667555_3.1262448,429.172591667555_3.1262448,1
429.209385601943_3.5269094,429.209385601943,3.5269094,41650.770000000004,429.209385601943_3.5269094,429.209385601943_3.5269094,1
429.209388758287_4.078943,429.209388758287,4.078943,22333.171000000002,429.209388758287_4.078943,429.209388758287_4.078943,1
429.222945204189_2.353323,429.222945204189,2.353323,11312.2995,429.222945204189_2.353323,429.222945204189_2.353323,1
429.299970388478_4.965691,429.299970388478,4.965691,6399.3535,Cluster_542.768576895364_4.955959,411.289234700165_4.9643016;429.299970388478_4.965691;483.128094320415_4.971507;540.289910635815_4.9564705;542.768576895364_4.955959;973.460491381336_4.965493,6
430.208117234754_3.5247233,430.208117234754,3.5247233,19425.193,Cluster_210.160116536358_3.5362437,210.160116536358_3.5362437;430.208117234754_3.5247233,2
430.228140688561_3.4575841,430.228140688561,3.4575841,16899.4075,Cluster_435.183643428989_3.460563,430.228140688561_3.4575841;435.183643428989_3.460563,2
430.255164278551_4.337453,430.255164278551,4.337453,242644.115,Cluster_430.255164278551_4.337453,273.086967144392_4.3427434;291.097602815953_4.3431416;291.108955020043_4.3425446;313.079483858202_4.3439355;430.255164278551_4.337453;430.297028319424_4.337778,6
430.297028319424_4.337778,430.297028319424,4.337778,12391.333999999999,Cluster_430.255164278551_4.337453,273.086967144392_4.3427434;291.097602815953_4.3431416;291.108955020043_4.3425446;313.079483858202_4.3439355;430.255164278551_4.337453;430.297028319424_4.337778,6
430.331357126757_4.7535596,430.331357126757,4.7535596,1704.6825,Cluster_592.383764201804_4.769629,1048.53196106574_4.7543325;430.331357126757_4.7535596;592.383764201804_4.769629,3
430.331385812295_4.440673,430.331385812295,4.440673,22976.323,Cluster_916.489609676396_4.4477015,430.331385812295_4.440673;469.739604223093_4.449307;592.384015397387_4.4404745;916.489609676396_4.4477015,4
430.367746149401_5.4130397,430.367746149401,5.4130397,9402.091,Cluster_592.420388632664_5.4122458,1048.56794618989_5.4122458;430.367746149401_5.4130397;535.77879124307_5.4112525;543.767734242375_5.412638;592.420388632664_5.4122458,5
431.115872755097_2.4977367,431.115872755097,2.4977367,28339.230499999998,431.115872755097_2.4977367,431.115872755097_2.4977367,1
431.271849025645_4.337182,431.271849025645,4.337182,7636.991,431.271849025645_4.337182,431.271849025645_4.337182,1
432.183967345542_2.6496983,432.183967345542,2.6496983,5811.225,Cluster_432.183967345542_2.6496983,410.201675325733_2.6485076;432.183967345542_2.6496983;448.157595874201_2.6479957,3
432.234277317275_2.3511379,432.234277317275,2.3511379,7070.9577,Cluster_611.244427250339_2.3414047,432.234277317275_2.3511379;611.244427250339_2.3414047;671.265455920936_2.3292875;773.297049355447_2.336325,4
432.34702235276_5.597187,432.34702235276,5.597187,10594.8505,432.34702235276_5.597187,432.34702235276_5.597187,1
432.347050500918_4.1927667,432.347050500918,4.1927667,16182.801,Cluster_595.40301691008_4.1939583,432.347050500918_4.1927667;595.40301691008_4.1939583,2
432.34719391256_4.328638,432.34719391256,4.328638,88884.65299999999,Cluster_432.34719391256_4.328638,1048.53153681744_4.308773;1059.55193477852_4.312945;1060.05365485075_4.3139367;1068.55567645043_4.3210897;1069.05921447283_4.317513;1080.5568866239_4.3248634;1090.53853803479_4.320692;432.34719391256_4.328638;432.389084150278_4.325063;433.350462439423_4.3206916,10
432.347355815136_4.5463524,432.347355815136,4.5463524,440016.95,Cluster_918.507473363876_4.5507216,432.347355815136_4.5463524;432.38965190387_4.5455523;486.71602727541_4.549209;501.732754691574_4.548139;594.400150743863_4.5453587;594.448819422129_4.54493;918.463855572968_4.5494223;918.507473363876_4.5507216;918.936186504078_4.5522037;919.509938680653_4.5507216;919.567299696455_4.5508294;940.486728575586_4.54985,12
432.360672416262_4.544366,432.360672416262,4.544366,28756.1035,432.360672416262_4.544366,432.360672416262_4.544366,1
