row_ID,mz,rt,mz_rt,HATS_402_041,HATS_403_037,HATS_401_022,HATS_404_040,HATS_406_055,HATS_407_059,HATS_408_043,HATS_409_056,HATS_405_025,HATS_411_044,HATS_410_018,HATS_412_019,LA2213_605_017,LA2213_602_035,LA2213_603_045,LA2213_607_032,LA2213_604_016,LA2213_601_051,LA2213_606_033,LA2213_609_058,LA2213_608_024,LA2213_612_046,OH8243_801_036,LA2213_610_050,OH8243_804_029,OH8243_802_026,OH8243_803_030,LA2213_611_061,OH8243_807_053,OH8243_805_057,OH8243_808_038,OH8243_806_027,OH8243_810_049,OH8243_809_063,OH8243_811_028,OH8243_812_060,QC_02_031,QC_03_039,QC_04_047,QC_01_023,QC_06_062,QC_05_054
623,100.04718101030042,0.6590671,100.0471810103_0.6590671,4753.266,3611.0156,4377.072,3472.6213,4247.165,4137.7983,2979.37,4391.471,2632.4233,2560.7363,5082.5146,5008.391,6295.2495,6986.8076,4583.317,3468.3127,3795.0845,6316.103,5373.31,4674.3115,5409.16,4243.7217,3399.3232,5432.8066,3867.9353,4250.619,3452.362,4464.4253,4761.9795,3831.207,3697.2695,3270.4648,4169.0195,4102.2417,3549.6787,2860.282,4576.9365,5011.1855,5266.9424,5043.1455,5486.2173,4823.4453
2989,100.1120328520175,2.777489,100.112032852018_2.777489,26623.416,45481.484,47214.434,43957.91,31183.91,35303.914,46941.945,23643.994,32218.727,56403.086,37686.844,45864.24,39213.58,17055.07,62850.582,70226.37,55457.773,65934.734,34621.55,91113.266,66288.61,67581.18,40946.746,62639.473,30503.104,20465.96,35333.652,35958.797,50666.99,29856.633,65493.934,56032.35,46047.836,36691.37,31881.008,72428.31,44745.406,46261.83,47746.75,48877.598,46033.004,49192.664
1747,101.02325711950046,1.5106707,101.0232571195_1.5106707,21263.867,22419.418,27320.064,26748.629,24193.87,16681.271,15102.629,21331.518,22934.594,18062.607,34104.57,19034.701,28395.4,41913.094,24703.576,29043.105,34459.207,22579.234,9274.844,16380.457,10000.164,9085.124,13928.303,6909.0205,17213.021,18395.943,11893.849,14399.387,11935.649,30612.307,15881.707,11745.082,11794.08,9505.566,9125.395,18646.88,22438.324,19760.7,23592.809,20060.207,24738.402,22903.924
2481,101.02328660029328,2.4639668,101.023286600293_2.4639668,17070.62,15205.723,17139.379,14956.564,15715.309,16398.02,21826.021,17385.77,13816.8125,21791.537,17323.74,10382.152,17812.1,21347.787,23803.18,23993.951,19541.57,34142.52,21532.152,16463.018,13101.728,10811.401,13156.886,14334.857,14888.122,11071.466,13969.85,20957.885,15234.738,17142.738,20084.777,16367.659,15891.673,15993.615,19099.686,18113.152,16063.921,20018.115,15933.5,17737.805,17036.242,15041.768
952,101.05965878678336,0.6965066,101.059658786783_0.6965066,9267.278,9106.018,6031.7783,6188.0933000000005,9246.945,7031.004,7667.0005,5888.124,74377.36,73925.13,7663.669,6965.098,9137.667,8892.533,9346.333,15049.978,9345.901,10624.287,10818.108,16076.687,12509.214,11416.986,70513.79,11867.339,5392.2573,49550.49,88850.336,8098.5806,63300.93,6920.3823,8092.5664,5639.699,7911.604,7716.4277,5971.2783,6007.5557,6989.84,8809.669,9018.166,7714.3066,8006.797,10007.345
1322,101.0596639323768,1.0390406,101.059663932377_1.0390406,11459.372,10807.384,20571.541,16085.661,8053.3906,17055.281,22540.805,9810.53,8887.739,19082.715,14879.02,15222.955,4897.6426,4328.0454,4818.995,6334.5767,5871.7144,5612.824,5273.6543,6122.972,4397.8613,7163.641,24169.855,5726.233,21248.762,17398.982,18195.88,6576.1045,17870.766,16337.736,25095.184,22550.037,22685.012,14377.041,25753.082,18374.744,17212.496,15066.1045,14381.759,12739.124,14210.532,14651.68
1427,101.07083239796948,1.1185441,101.070832397969_1.1185441,4989.4673,5296.974,3291.477,4271.4404,4481.2197,5703.2017,7096.1426,4369.073,4892.0396,6854.055,4458.1533,4245.2207,2243.1975,2715.2505,2351.0244,2807.7825,3016.3035,2800.973,1571.765,3095.7354,2793.113,1862.5957,3674.667,1920.8503,4201.824,3792.0825,4740.6045,1725.1892,6316.5957,3885.9104,6527.4595,6331.601,7405.1826,4157.0527,6403.9355,5459.984,4638.9473,4520.524,3787.8276,3573.435,4054.4348,3623.752
372,101.07092603540924,0.6108881,101.070926035409_0.6108881,105494.08,104196.2,90222.125,104899.95,95570.4,115281.734,115545.7,97027.94,93989.97,104887.6,90630.57,101472.12,47658.46,66576.65,65370.88,71036.67,64013.645,47435.28,40744.164,63381.76,52172.754,49087.01,94677.12,51361.305,104813.28,108340.164,107385.23,48982.39,90582.305,97415.8,107286.86,122527.195,122326.266,101085.76,108423.6,121816.3,89339.09,92601.875,94751.89,90329.84,91098.54,92294.11
1370,102.03712950757225,1.0766293,102.037129507572_1.0766293,4509.3438,6367.0093,4228.6655,5004.3496,4711.576,6948.998,7094.642,6086.1836,7082.413,8665.486,4854.6333,7364.0576,2042.4537,1339.98,2212.0588,2264.6533,1019.39886,2360.6548,1629.0585,2026.6123,1640.4432,1432.507,4867.103,2833.0056,5092.4897,3420.205,5095.7266,1569.0024,6650.359,2163.556,5792.1006,5384.93,6449.006,3536.1335,4230.019,7159.9204,4060.0684,3415.1406,2763.9392,2647.073,3170.9866,4168.7144
1386,102.0548965043799,1.0920024,102.05489650438_1.0920024,37967.54,38166.133,46038.285,41637.098,34360.523,38154.066,50055.137,33262.98,39022.805,49598.008,40400.914,39561.816,50529.902,39234.53,51295.145,63013.27,62937.902,58186.81,51068.516,62802.324,58039.707,56280.293,38719.645,57102.477,43017.09,32029.678,45154.598,47384.727,41611.656,35530.56,45399.44,44422.4,46007.844,33128.516,47582.723,45250.594,41497.52,45754.51,41512.67,44101.965,43503.36,47191.72
473,102.05494479670485,0.6411041,102.054944796705_0.6411041,413980.78,413245.72,422117.53,410670.9,433928.56,332571.8,379500.5,390017.12,449261.47,422355.88,416449.53,392594,640748.7,592171.5,600264.5,553392.75,601636.25,632623.25,670332.5,658110.44,647132.5,693065.1,391780.25,646351,420585.12,419073.7,450481.94,702151.7,418356.44,466370.94,434946.8,424587.47,441316.1,445201,437829.12,427225.22,490789.8,498396.9,496537.9,492414.2,481774.12,482208.75
2616,103.05422459717715,2.543885,103.054224597177_2.543885,196963.94,232544.06,201711.9,233201.03,172716.31,233300.6,317119.03,159840.7,196461.58,321963.44,218364.14,236537.97,212068.61,129045.305,195453.73,224188.3,201513.81,225850.05,189898.62,257706.61,347469.03,250019.95,346550.9,327060.44,313582.28,230755.77,261948.36,242351.39,312944.12,256189.77,376760.3,379779.34,361571.47,316958.12,339914.3,383189.2,246011.92,256504.58,255719.62,258433.53,251536.94,243185.3
1351,104.05281563975196,1.065307,104.052815639752_1.065307,75342.016,72663.664,78438.71,98486.46,64246.617,88647.18,128792.766,71890.95,69918.09,105331.26,75845.97,78838.375,193437.98,77234.1,188235.25,217610.7,252137.2,240140.72,151346.98,258139.3,266267.22,222598.16,103021.46,245574.8,109304.01,87623.18,99653.84,159695.02,122101.92,82424.82,129118.48,115658.56,108167.15,81283.055,118637.664,135535.22,142526.52,141859.47,131748.64,142096.44,130475.96,144942.33
413,104.05926930408232,0.63027567,104.059269304082_0.63027567,911384.44,3234.576,3363.092,4026.6704,2767.2844,2967.58,3529.0388,3651.5295,1575439,2391496.5,3508.7222,3400.0894,7132.838,3907.7573,5129.2036,3564.4807,3880.1487,4036.2583,5229.744,6041.2065,4816.9004,3513.1294,3235928.8,3654.1116,2213502.8,2312412.5,1403187.8,4938.867,2208173.5,4277.0107,2635.5308,3107.4468,4198.4355,3691.4485,3047.4194,5685.785,3103.8503,4149,4371.55,2995.4521,3204.1277,4008.1013
439,104.070845078818,0.6292385,104.070845078818_0.6292385,2498815,3274537.2,3602852,3265154.8,2374514,3509658,4000426.2,3250134,2522759.8,3128421.2,3181953,3862798.5,1680350.2,1237809.1,1756531.1,1909496.5,1779994.6,1058236.2,1125229.6,1228389.1,1328158.6,1146863.5,4028730.2,1511817.5,2505280.8,2301126.2,2169438.5,927645.7,1980134.9,2174260,3092050.8,2556797.2,2471391.2,2170255.2,2604223.5,2514945.5,2221395.5,2268050,2242724,2233537.2,2214562.8,2223214
427,104.09393684288868,0.6278904,104.093936842889_0.6278904,3123983.8,132108.72,143004.55,132729.67,106918.73,138294.92,151994.53,129789.12,3109857,2520024.8,130088.77,147858.3,68835.86,52598.855,71312.83,80404.016,73141.84,44538.836,48305.63,52922.113,57636.74,49119.5,3105872.2,62775.418,3579656.5,1365270.6,3196872.5,39762.324,3990039.2,95045.14,117586.125,105933.516,107475.34,92298.25,114183.45,107222.24,97869.77,98144.3,97424.34,98105.21,94391.85,95670.56
339,104.10742493964344,0.5997597,104.107424939643_0.5997597,4192158,4506788.5,4506087,4466335,4441916.5,4643859,4407152.5,4585277,4389543,4330805.5,4592687.5,4476118,5670889.5,5260226.5,5272734.5,5682777,5775661.5,4989835,5648266.5,5563362,5266481.5,5767653,4941279,5472024,4934230.5,4683364.5,4679945.5,5657913,4582028.5,4449416.5,4429269,4593084,4920398.5,4384611.5,4589294,4698523.5,5018817,4913672,4842932.5,4947553,4967198.5,5000268
398,104.12444456584365,0.61358917,104.124444565844_0.61358917,158717.28,246090.86,246382.36,240655.11,223540.2,258637.58,264137.53,246773.94,146173.31,240138.08,256970.73,247996.95,240099.12,236874.97,246594.2,247402.27,226115.17,229606.95,223190.36,248424.78,252475.42,223825.72,201858.33,220237.56,208300.02,232462.77,194366.83,236752.47,238495.19,213606.36,240953.31,242561.48,263302.97,204365.48,244155.11,251163.48,234147.69,210058.78,253746.78,258277.94,212326.12,204740.72
346,104.13060689106116,0.60107386,104.130606891061_0.60107386,158717.28,177335.98,179575.9,187479.2,183859.34,187328,174803.86,186840.39,172290.28,171168.28,191065.84,177607.34,222886.9,217793.34,201646.33,225291.2,254658.6,190189.39,223190.36,218394.52,205236.11,223825.72,201858.33,220028.14,208300.02,189344.38,194366.83,219746.31,175772.17,174959.19,178648.31,185117.2,213476.98,178259.11,186491.97,192796.08,200414.48,200447.81,198212.2,200136.73,212326.12,204740.72
400,104.22926250225171,0.6179584,104.229262502252_0.6179584,6729.465,10145.678,8499.805,9608.859,8273.75,7971.0933000000005,12888.361,10300.813,13911.334,7933.427,8411.409,12683.606,13927.937,8741.06,13741.025,8650.99,9159.215,9855.681,10706.174,9372.889,8418.853,11909.491,10619.596,9181.647,12759.085,9029.176,10048.923,9581.175,8255.362,11958.189,7814.697,6967.322,10891.922,7765.3145,7834.4917,11172.61,8052.264,11392.398,12505.517,9845.928,10430.759,8404.457
403,104.25342001853122,0.6191509,104.253420018531_0.6191509,3335.4697,5474.1416,5832.8286,4402.276,3661.5933,5212.2344,8414.848,6135.672,8283.64,5337.9927,5828.3403,6275.6245,6890.36,6164.384,6546.318,7265.3843,7997.1963,5960.354,6603.3203,6868.142,6510.9785,7313.8086,7884.3936,5807.672,8416.197,7104.3677,7823.7837,6810.9336,5029.114,4585.583,5125.4375,5039.9194,7782.004,5440.149,6258.351,8028.1016,5804.877,8100.5225,6104.924,7245.59,7238.0244,6429.926
401,104.26423539432916,0.61835605,104.264235394329_0.61835605,2998.6147,4857.373,5615.2607,4302.41,3837.5667,4038.0151,7879.7383,5563.532,8192.792,4351.1387,5399.538,5288.1743,7441.396,6183.898,6686.514,7077.367,6606.555,6006.966,6108.997,6043.894,6642.1914,7386.2573,6777.764,6382.6196,7737.575,6549.9614,6534.493,6450.75,4158.1074,3886.7607,4922.2324,3909.0933,6985.7974,4462.6562,5243.676,7718.4775,5815.61,6604.526,6115.746,6696.1636,6579.1606,5306.062
446,104.27666800084114,0.62292457,104.276668000841_0.62292457,2839.0605,3365.414,3487.5457,3047.3184,3195.3735,3288.6648,5009.28,3216.17,7751.2617,3923.676,3338.93,3338.726,5211.6597,3526.2202,4006.063,4475.3135,4877.7837,3603.0068,4555.6694,4511.2617,3289.6858,4415.313,4892.7256,4115.7793,6474.945,5299.931,5839.7915,3535.9944,4016.9883,3294.063,3379.5295,2941.7341,6434.121,3872.8088,5203.684,7107.917,4662.717,6207.7017,4615.189,5503.1177,6305.87,4808.2607
454,104.29051824446258,0.622727,104.290518244463_0.622727,2272.274,3213.313,2357.6318,2293.3013,2031.5029,2908.2131,3627.491,3188.8408,6361.343,3493,2370.0469,2534.5996,4050.9946,2492.6072,3462.6848,4567.022,3909.94,3256.627,2888.5654,3307.8174,3254.7615,4428.48,3302.424,3538.2458,6347.7188,5107.646,4981.169,4065.1074,3245.9448,3214.905,2647.9265,2234.825,5719.8115,3793.3738,4248.646,5201.1543,4141.108,5165.809,4615.189,4611.9604,5425.378,4459.994
437,104.30315570677054,0.6225286,104.303155706771_0.6225286,1707.7623,2747.712,2324.7969,2280.941,1702.3136,2908.2131,3367.284,2418.5981,5939.2056,3196.4446,1863.3192,2296.8765,2631.3184,1922.0634,3054.6472,2472.3958,2985.6465,2279.8406,2109.251,2248.9578,2303.2146,2933.4353,3244.0718,2095.5217,5543.568,4826.701,4969.4766,2397.5173,3225.5918,2957.9248,2517.336,2144.0952,5354.7065,3298.3303,3900.8098,5422.458,3894.4858,4708.225,4343.4893,4637.88,4875.305,3957.256
1278,105.00047515130711,1.0140558,105.000475151307_1.0140558,1810.532,2248.1946,1934.272,2339.0415,2932.2998,2520.3958,2484.2927,1640.5919,2190.0056,2067.682,3293.271,1918.3906,5234.409,5065.923,3810.3877,4140.3315,3231.3574,3838.2915,4767.3076,2960.0603,3891.7908,4780.8574,1912.1726,4165.056,2796.2085,1291.9679,2589.368,4050.1592,2056.485,2740.7202,2818.1406,1962.3071,2461.3354,1429.7219,2079.3726,2103.3105,3024.0476,3640.0376,2202.4075,3930.521,3122.7131,3094.0652
5853,105.0181689927826,4.242227,105.018168992783_4.242227,1491.2046,10065.543,7463.7505,5123.4546,3228.7683,9899.225,4201.5933000000005,2417.9065,2321.0815,6577.736,14177.84,7562.388,1418.9246,2046.2673,1791.5321,2545.639,2792.4534,1999.456,1651.279,1376.3982,1753.2476,1764.4376,8578.454,1436.0186,6012.7544,3698.3892,7167.735,3029.6426,6569.4175,5841.1387,3946.4817,4461.478,8711.026,7919.5005,3901.2195,7219.257,3877.099,4791.4917,4671.589,3259.1458,3730.0232,4899.8545
3283,105.03350552680249,2.9683232,105.033505526802_2.9683232,5868.6284,8163.404,11735.134,6693.8574,9294.4,9387.3,9455.268,5159.3433000000005,8229.234,8462.435,9274.874,5319.918,7127.563,5599.2217,8647.306,4434.8774,9077.213,8917.966,6066.3013,5437.64,5108.1074,4948.965,17780.58,6066.9365,8185.7437,11424.074,9139.504,6846.9956,11254.326,16074.86,16507.771,15210.165,10654.884,19688.863,9154.95,12594.563,7314.391,8119.7446,8293.546,7818.1455,10362.611,8211.625
2003,105.0545930874222,2.2430754,105.054593087422_2.2430754,7974.316,7771.4624,6257.0977,5264.396,5980.7603,7204.9106,7046.287,5627.1626,9291.403,6550.738,10660.45,6056.4854,9264.358,15944.732,16897.715,17991.225,14370.915,15269.818,17417.404,17509.217,19980.52,13563.576,3981.6204,14241.71,8235.653,7458.075,6907.715,15692.117,9012.127,7093.157,7283.191,7591.1816,3353.2383,9151.944,5783.3115,5567.081,12795.4,12086.567,10004.004,11538.632,13560.247,11349.321
3110,105.06986859808038,2.8523927,105.06986859808_2.8523927,65933.555,104620.92,129785.78,106956.6,108871.44,99853.38,154578.53,83906.336,105403.375,139109.88,122330.91,93228.43,106086.68,106197.13,131825.16,117925.49,123903.086,115477.79,101789.09,81030.98,82424.555,79909.8,173853.31,83589.85,111731.58,96441.83,109920.42,103733.33,132389.8,134733.11,154053.78,147282.34,150626.05,122402.57,121622.11,131426.94,112036.01,107480.88,108305.03,118609.83,111811.555,113004.64
1371,106.04933368423109,1.0848093,106.049333684231_1.0848093,5380.411,6998.8037,5099.14,6805.0586,5503.3325,6823.142,7880.7466,5436.1885,5411.002,11488.832,5868.281,8145.002,13908.341,4911.188,11985.04,9938.325,13974.732,17296.79,9499.837,14661.596,17378.57,15081.983,6712.0615,12711.962,7470.0444,6269.4253,10034.26,11001.993,7362.4785,6369.505,8200.428,8602.168,9199.752,6823.7783,7612.242,10438.197,8776.14,7741.9478,8053.1733,8267.663,9817.754,7474.7046
314,106.04978575258647,0.5967938,106.049785752586_0.5967938,68245.46,72333.734,76411.3,132877.52,95209.14,82795.99,73227.98,80312.836,87735.23,96533.8,93702.42,139598.4,60141.055,54547.773,68636.914,45779.15,50728.562,47032.1,63523.703,76268.375,76644.98,93512.41,139669.28,81230.56,98922.84,111699.25,131136.42,65414.066,108429.734,79578.64,99698.13,122126.01,128559.55,107897.42,85399.14,115400.836,89483.39,93307.484,89142.46,96675.26,86874.12,82229.72
1611,106.06841188512446,1.2653452,106.068411885124_1.2653452,54014.918,67642.625,98509.31,89003.46,76857.98,74469.28,115417.82,69478.46,73719.61,110131.41,104865.55,73803.53,2267.888,1174.5823,4050.8477,3264.557,5395.1587,1770.8916,1766.8828,2781.0903,2554.2598,2425.2322,71713.03,1939.3228,71680.45,52998.016,68281.82,2562.0735,89009.33,108164.664,123264.97,88972.71,75420,80138.81,87494.77,90678.445,52657.082,51681.17,54105.082,52526.758,56334.28,56816.12
2596,107.04910594872904,2.5383239,107.049105948729_2.5383239,59489.598,69672.484,62996.87,78780.1,58465.6,72617.016,96006.76,57737.42,62075.617,87689.945,65204.34,71948.92,69899.38,47568.26,60928.14,66312.15,65588.734,69894.23,62868.25,81389.7,97099,76124.39,113978.016,88255.33,91852.15,79075.52,89441.36,73388.26,106907.45,83508.34,116406.3,118570.914,123104.7,91916.01,100020.23,121279.555,76156.016,78344.8,89074.57,87356.39,78349.52,78457.2
6696,107.0602725578191,4.6072254,107.060272557819_4.6072254,2320.2307,2741.4563,1718.6575,1701.7422,1286.0007,2416.4348,1041.3905,2825.9124,1409.6493,1718.1407,2115.8193,2335.8806,6758.8022,3931.3713,5291.776,4147.608,5237.4385,4834.6377,6996.565,3165.8164,3893.4888,5296.7715,1300.8221,4793.862,1301.1444,1451.0564,1642.0333,4542.3335,1939.271,1395.6321,2398.6172,0,1464.432,2111.4607,2205.4587,1781.3077,4157.795,4274.353,3260.8613,4156.5312,2612.2134,4413.427
1608,108.06424727833496,1.2629321,108.064247278335_1.2629321,3792.1719,4495.5903,6456,4357.424,4694.815,6008.0703,4944.812,4499.76,6659.3633,5953.5405,6421.216,4776.766,0,0,0,0,0,0,0,0,0,0,4277.013,0,5297.118,4026.658,5559.7603,0,4225.569,6159.704,6522.138,5592.366,4654.2603,4176.5303,4407.395,4875.624,2742.3154,3351.8037,3634.2737,4070.5588,3729.3027,3364.1243
101,108.96194575477372,0.522263,108.961945754774_0.522263,45662.38,44571.297,43385.496,46610.406,43955.273,39762.086,44669.234,40460.695,41483.406,48516.84,46464.324,40171.42,31734.744,33748.344,25351.416,30608.832,29997.168,40785.605,31894.924,33706.496,28134.822,31576.71,38032.74,30276.314,42356.863,41270.91,37775.3,30272.133,43468.797,41367.33,43798.508,42215.004,38529.496,38508.504,38519.48,48337.996,37925.723,39874.492,36319.707,37496.26,38069.93,41234.473
7906,109.02837741386008,5.114478,109.02837741386_5.114478,22860.707,16749.88,15256.414,17221.87,17360.998,17657.55,18586.695,19156.336,17563.756,13768.394,20846.018,18284.127,27161.014,23623.377,24354.182,30030.938,25456.127,29032.938,26563.049,29520.531,23555.404,23140.002,3767.729,24198.533,3874.1377,7032.626,5387.9546,23062.822,3122.1145,2518.1428,3014.5042,2692.0403,2377.2095,2935.9868,4156.2026,5075.453,24503.668,21780.727,24064.947,26916.412,23584.465,22267.164
6575,109.02839842790942,4.555887,109.028398427909_4.555887,2489.7312,5079.181,7905.4634,3694.4329,4189.548,3980.4204,5184.7344,3944.7664,5001.387,5042.119,5103.51,6869.876,6403.5537,6735.8525,7579.9478,7187.074,8126.685,8614.3,8127.4453,6828.945,6931.741,6783.4233,5255.321,5141.138,4755.9033,5724.854,5127.6562,9317.839,4031.889,1636.2418,6479.0005,1744.6047,4513.495,4125.001,5105.074,4996.3794,5108.9717,5630.3867,6400.1396,5110.6416,6024.528,5761.368
5860,109.02841362706022,4.2448096,109.02841362706_4.2448096,2038.209,4597.912,3963.9736,3420.8074,3010.8103,6841.972,4058.41,2358.1726,2364.78,3588.8599,6056.3794,5061,3935.3613,4926.6094,4654.0444,5641.2476,6395.551,5376.828,5920.272,4770.546,5717.9297,5615.032,3657.8113,4486.594,4807.8374,3995.347,5704.06,7030.364,4193.96,6447.2305,5216.264,4503.391,4952.284,7084.3633,3350.8706,4903.3413,4534.696,4766.156,5248.2754,5019.0503,4792.1387,4817.5405
1223,109.05083178095089,0.989622,109.050831780951_0.989622,2298.4329,3101.655,4864.301,3102.4187,3420.2537,1597.3796,3250.6921,2675.038,3574.4956,4517.622,3928.0068,2376.508,4692.0444,2895.243,2419.8594,2828.426,4877.7764,2161.3142,5552.003,2541.5723,1770.4045,2995.6365,2375.1143,3414.5005,3914.0078,2021.849,2198.425,4941.356,4215.63,3945.6094,4427.5737,2494.6313,3365.31,3583.3232,4103.226,3068.9238,2721.1853,2665.234,3458.2402,2776.5918,3481.208,2684.1125
2056,109.05083876441284,2.2698932,109.050838764413_2.2698932,8415.284,9282.941,10692.205,9450.678,10733.479,9749.016,9318.654,7487.163,17888.277,13674.441,12616.37,13069.975,6870.0977,7413.0967,11826.694,8811.917,6756.772,10432.19,5962.911,5978.561,4443.6333,6158.0522,7890.2456,5913.204,9609.818,7326.5444,6665.3604,5651.8394,9609.736,8273.931,9993.56,14168.491,12055.149,10208.212,15983.305,13025.189,9183.062,7663.725,10409.837,11079.948,13087.415,10341.615
37,110.00910759367292,0.5200374,110.009107593673_0.5200374,3476096.2,3305236.5,3365148,3400679,3265673.2,3339140.2,3506798,3239991.2,3436117.8,3552269.8,3408042.5,3195459.2,2429486.8,2730609.5,2303477.5,2336094.2,2592676.5,3129752.2,2441444.5,3137127.5,2247761.5,2461286.8,3107423.8,2476694,3241525.2,3153278.5,3244933.8,2412464.8,3274336,3204593.5,3480634.5,3324500,3286163,3237386.8,3315959,3448274.2,3156467,3134623,3138197.5,3157207,3074183.8,3169883.5
32,110.0329728633822,0.51892626,110.032972863382_0.51892626,142154.69,134923.62,139357.72,137810.48,131785.3,133031.84,140085.83,132276.75,136317.23,142594.72,139967.77,131327.22,106099.77,115640.67,108571.914,104432.42,113792.67,130554.33,107792.88,118713.68,103182.266,107899.8,125238.375,107348.305,133899.44,121965.39,129329.13,105876.04,131937.7,134179.34,134213.61,136527.33,132149.56,131206.25,135570.06,136631.67,131107.16,128236.94,129183.86,130981.88,125602.93,128128.086
2098,110.034841213448,2.2909496,110.034841213448_2.2909496,16760.041,18352.955,16398.504,17953.41,15020.568,19343.512,19268.58,18216.82,18427.77,22754.943,20158.627,18608.906,21958.512,21612.771,22593.78,25744.43,26546.875,28584.488,27766.965,28935.016,24722.838,28132.592,19605.504,23134.941,21474.904,14472.108,19516.912,27150.066,19259.004,21037.81,19581.895,19476.232,21966.81,21671.902,20070.605,25007.832,25244.828,24332.09,20653.06,24348.613,22305.473,22843.752
154,110.1352298030675,0.5211448,110.135229803068_0.5211448,3738.3188,4031.6458,6180.0015,5530.443,4848.8853,3990.8909,5251.92,4510.0625,3720.9124,6165.8623,4482.4966,5037.6885,2713.62,3261.0642,3179.99,2899.9524,2852.9612,3730.6067,3368.674,3667.7122,2689.839,3387.9714,3517.6902,2942.849,0,3999.0454,4225.755,3278.8599,4454.785,4776.07,5376.362,3507.6267,5879.0347,4992.903,7637.275,3848.8242,3555.7053,3516.2014,4303.208,4461.5195,3641.4197,3499.9778
119,110.95956426256618,0.52181506,110.959564262566_0.52181506,17366.348,14051.237,15456.832,17524.492,11890.339,13912.921,15096.324,14843.299,13881.127,16599.676,18516.588,12719.593,8950.666,8518.322,8826.025,9939.74,14485.307,11116.659,8520.929,9189.338,9045.599,9984.499,13330.031,8104.1323,13272.441,13580.526,11715.802,7396.949,13181.916,14598.227,13421.33,18995.186,13469.335,12995.125,13403.798,15083.338,13985.125,9986.545,14638.557,16374.236,11493.827,11770.131
1453,111.00780430133928,1.1192559,111.007804301339_1.1192559,361216.88,348781.34,352741.8,340931.6,328564.34,361861.38,366078.97,362811.53,333217.94,384788.44,356736.03,344839.6,360527.25,355986.78,381403.53,384064.22,367869.12,366706.97,366268.75,338143.4,324118.8,340605.28,332800.78,343155.22,341022.5,321537.75,272330.3,352617.56,337048.72,330288.53,355810.28,339910.53,343115.9,323410.25,354121.06,356533.5,347347.56,353726.94,343648.4,360960.16,349163.56,355272.4
808,111.05519078233348,0.70024925,111.055190782333_0.70024925,3891.0693,5010.5854,3528.594,3525.8828,3683.2493,3562.3433,4484.23,3213.2468,4155.662,2816.5044,3361.592,4461.2095,10779.883,3302.0012,9810.334,7959.1274,6942.6455,6037.5625,7089.9766,6780.173,4045.5938,7695.0137,4494.043,9902.061,2441.0195,3416.2825,3800.49,5284.7295,2804.1985,3611.8655,3615.352,3380.0652,3703.4468,3898.754,3458.1426,2842.6736,6284.347,5391.373,4967.069,5732.6777,5275.115,5208.523
24,112.00625001740283,0.51873964,112.006250017403_0.51873964,470498.47,475257.22,465843.7,465688.4,450757.62,469029.12,470974.84,462954.03,474671.25,484667.25,467975.2,456063.84,390889.66,408444.78,373616.38,375909.03,411268,455518,396461.38,412847.7,377849.97,394731.12,447420.1,397496.53,446511.53,442786.28,445091.2,383149.53,444575.56,466626.03,476252.5,470861.7,459193.47,458976,459796.03,468291.4,444570.22,446396.1,443980.94,461572.9,449946.5,424369.88
79,112.02899992175632,0.5209162,112.028999921756_0.5209162,18985.16,19990.555,18909.621,18881.578,17871.314,19218.344,19270.568,18216.123,19619.975,20347.574,19110.447,18924.492,15911.422,17215.38,14406.471,14637.338,16999.982,19119.256,14966.734,17657.69,14835.054,15859.511,18465.13,15801.956,18460.523,18097.416,18016.48,14473.323,18883.29,19676.25,19739.602,20398.197,18749.936,19174.973,19648.883,20088.977,18585.082,19353.592,18621.33,19487.793,17981.436,17690.928
2024,112.05052939231784,2.2533631,112.050529392318_2.2533631,45593.027,42307.79,50447.93,44584.098,43929.62,51553.527,45643.203,41890.375,59434.703,49088.082,53223.15,45312.56,45302.117,45368.574,47912.883,52780.344,64115.613,72000.93,57162.625,63680.516,74593.21,68476.62,47630.82,56902.617,60253.547,47836.348,63217.86,60493.582,62007.395,60518.555,54975.234,52486.164,60122,67886.44,58979.324,61089.76,63950.754,55238.707,61168.297,62712.832,59651.066,59971.723
1205,112.05054086999534,0.9738674,112.050540869995_0.9738674,344287.97,365886.06,409689.66,381103.88,389901.53,400125.9,378026.3,362349.06,424461.6,434973.1,506697.25,388651.9,443680.84,411443.47,488285.53,470989.75,524714.25,539908,525563.1,531954.06,565103.3,558367.56,396120.88,534009.25,480617.03,369104.03,457246.7,553762.44,483983.38,482750.66,484217.6,470884.97,476599.94,519756.38,514237.1,512220.56,463779.03,480765.66,456976.72,484385.2,468972.84,486329.06
1207,112.0736561087589,0.97648644,112.073656108759_0.97648644,12076.164,13165.281,15818.283,13517.548,13568.398,14421.56,13539.358,12968.801,19057.404,15916.985,20156.688,14084.221,17589.967,15572.607,18833.32,19559.912,20639.252,21778.18,20474.148,20199.875,23614.98,21889.379,14865.152,21808.324,19045.672,13362.484,17821.271,22581.074,18480.037,18746.049,19099.447,18904.943,18864.11,19910.99,20646.248,20095.645,17597.127,19069.988,18399.637,18711.85,19607.111,18750.57
